Event_ID,Line,Station,TS,Part_No,BOM_Version,Torque,Pressure,Cycle_Time,Defect,Inspection_Source,Tool_ID,Supplier,VIN,WO,Rework_Flag,Scrap_Reason,Calibration_Factor,Shift,Temp_C,Shift_Derived
883,GA-2,STN-05,2026-03-10 13:21:00,546-ABC,BOM-3,44.71524,10.977390000000002,48.9,REPAIR,AUTO,TL-024,SUP-01,D94***********WMM,WO-79253,False,Leak Detected,1.0071,Morning,95.27166000000001,Morning
907,GA-2,STN-05,2026-03-10 13:33:00,156-DEF,BOM-1,47.1885,11.773,72.54,OK,AUTO,TL-002,SUP-09,PGB***********99V,WO-29633,False,,0.965,Morning,78.2615,Morning
909,GA-1,STN-05,2026-03-10 13:34:00,612-ABC,BOM-2,48.98717,11.29724,50.83,REPAIR,automated,TL-008,SUP-01,XBU***********B2D,WO-26653,False,Temperature High,0.9739,Morning,87.74838999999999,Morning
911,GA-1,STN-05,2026-03-10 13:35:00,555-ABC,BOM-2,46.28316,11.949378783491223,78.73,,Automated,TL-009,sup-09,CWP***********8EK,WO-52456,False,Torque Out of Spec,1.0018,Morning,88.05822,Morning
923,GA-1,STN-05,2026-03-10 13:41:00,432-GHI,BOM-3,51.20214,8.344243577545194,48.07,REJECT,AUTO,TL-002,SUP-09,9SA***********LM3,WO-14346,False,Visual Defect,1.0119,Morning,83.27937,Morning
4976,GA-1,STN-05,2026-03-10 14:00:00,635-ABC,BOM-2,48.049049999999994,13.3185,42.02,REJECT,HUMAN,TL-021,SUP-01,F7X***********06T,WO-71959,False,Visual Defect,1.0245,Evening,80.1159,Evening
969,GA-2,STN-05,2026-03-10 14:04:00,607-DEF,BOM-2,54.1632,8.3328,69.75,REPAIR,human,TL-001,SUP-02,CN1***********P5J,WO-64522,False,Temperature High,0.992,Evening,79.5584,Evening
997,GA-2,STN-05,2026-03-10 14:17:00,897-ABC,BOM-3,53.428779999999996,12.092104138225844,53.33,REPAIR,Human,TL-024,sup-09,6WA***********8A7,WO-64207,False,Visual Defect,0.9931,Evening,79.15007,Evening
1021,GA-1,STN-05,2026-03-10 14:30:00,285-ABC,BOM-1,51.93782,10.44784,56.8,REJECT,Human,TL-017,sup-09,U74***********CV4,WO-27607,False,Visual Defect,1.0046,Evening,74.94315999999999,Evening
1047,GA-1,STN-05,2026-03-10 14:43:00,185-DEF,BOM-3,47.3,9.4,86.79,REPAIR,Human,TL-004,SUP-09,DWD***********EPC,WO-96050,False,Torque Out of Spec,1.0,Evening,79.7,Evening
1064,GA-2,STN-05,2026-03-10 14:51:00,206-GHI,BOM-1,56.886410000000005,10.428613880500283,77.67,,Automated,TL-003,SUP-02,GJD***********5ER,WO-15498,False,Torque Out of Spec,1.0213,Evening,83.84873,Evening
1091,GA-1,STN-05,2026-03-10 15:05:00,978-ABC,BOM-1,44.899100000000004,10.98595,52.92,REPAIR,Human,TL-001,sup-02,CYE***********VWY,WO-11658,False,Visual Defect,0.9553,Evening,69.25925000000001,Evening
1102,GA-1,STN-05,2026-03-10 15:10:00,996-GHI,BOM-1,53.98146,11.792559999999998,63.52,REJECT,Automated,TL-003,sup-09,G95***********KBK,WO-89504,False,Torque Out of Spec,1.0166,Evening,89.76577999999999,Evening
1121,GA-2,STN-05,2026-03-10 15:20:00,790-DEF,BOM-3,51.37952,7.17152,54.74,REPAIR,human,TL-008,sup-02,DRM***********77T,WO-13075,False,Temperature High,0.9824,Evening,88.80896000000001,Evening
1143,GA-2,STN-05,2026-03-10 15:31:00,537-ABC,BOM-2,41.184000000000005,10.090080000000002,63.13,,human,TL-022,sup-01,RYM***********N5B,WO-32442,False,Torque Out of Spec,1.0296,Evening,76.39632,Evening
1167,GA-1,STN-05,2026-03-10 15:43:00,151-DEF,BOM-2,61.69568999999999,8.12046,47.47,REJECT,Human,TL-004,sup-02,MPK***********852,WO-23309,False,Torque Out of Spec,0.9903,Evening,76.85828333333333,Evening
1208,GA-2,STN-05,2026-03-10 16:03:00,821-DEF,BOM-3,45.517920000000004,6.88758,47.2,REJECT,automated,TL-003,sup-09,TEB***********WBS,WO-69262,False,Temperature High,0.9982,Evening,85.54574,Evening
1209,GA-2,STN-05,2026-03-10 16:04:00,960-ABC,BOM-1,60.88424,11.178215364249368,66.99,UNKNOWN,human,TL-019,sup-02,1JE***********JAP,WO-49174,False,,0.9916,Evening,74.59035555555556,Evening
1238,GA-1,STN-05,2026-03-10 16:18:00,487-DEF,BOM-1,52.62492,10.548976130393415,51.3,REPAIR,AUTO,TL-024,SUP-09,4ZD***********FE8,WO-90144,False,Temperature High,0.9948,Evening,94.40652,Evening
1298,GA-1,STN-05,2026-03-10 16:48:00,549-DEF,BOM-3,46.4198,8.548399999999999,63.15,REJECT,Human,TL-017,SUP-02,P5R***********J2C,WO-81759,False,,0.994,Evening,91.00622222222222,Evening
1309,GA-2,STN-05,2026-03-10 16:54:00,269-DEF,BOM-3,37.00611,10.86606,59.94,REJECT,Human,TL-023,sup-02,AK1***********LEN,WO-86258,False,,1.0251,Evening,85.59585,Evening
1354,GA-2,STN-05,2026-03-10 17:16:00,366-ABC,BOM-3,51.5151,8.652149999999999,82.55,REPAIR,human,TL-022,SUP-01,U7W***********KJ5,WO-68095,False,Torque Out of Spec,0.9945,Evening,74.28915,Evening
1470,GA-1,STN-05,2026-03-10 18:14:00,769-DEF,BOM-1,41.303,11.32825,49.22,REPAIR,human,TL-021,SUP-02,W8M***********B12,WO-53177,False,Temperature High,1.0025,Evening,68.89402777777778,Evening
1478,GA-1,STN-05,2026-03-10 18:18:00,348-GHI,BOM-1,43.58816,11.53504,71.11,REJECT,AUTO,TL-011,sup-02,WPK***********Y6S,WO-24106,False,Temperature High,1.0208,Evening,83.80767999999999,Evening
1489,GA-1,STN-05,2026-03-10 18:24:00,870-GHI,BOM-2,50.10876,11.328763496462996,63.46,REPAIR,AUTO,TL-006,SUP-01,RPL***********0YN,WO-38962,False,,0.9711,Evening,68.03095,Evening
1528,GA-1,STN-05,2026-03-10 18:43:00,338-ABC,BOM-2,48.37823,11.823599999999999,48.65,REJECT,HUMAN,TL-016,sup-09,XSL***********08Z,WO-33768,False,Torque Out of Spec,0.9853,Evening,71.72984,Evening
1564,GA-1,STN-05,2026-03-10 19:01:00,401-DEF,BOM-1,44.06964,10.345920000000001,45.47,REJECT,HUMAN,TL-018,SUP-09,Y14***********NRH,WO-31426,False,Torque Out of Spec,0.9948,Evening,90.0294,Evening
1566,GA-2,STN-05,2026-03-10 19:02:00,425-ABC,BOM-2,47.75004,9.896909999999998,55.84,REJECT,HUMAN,TL-007,SUP-02,YZW***********07D,WO-76952,False,,1.0203,Evening,91.01076,Evening
1452,GA-2,STN-05,2026-03-10 19:10:00,497-DEF,BOM-2,51.12975,9.446829999999999,69.78,REJECT,automated,TL-021,SUP-02,WN1***********78B,WO-14514,False,Visual Defect,0.9739,Evening,87.21815555555555,Evening
1602,GA-1,STN-05,2026-03-10 19:20:00,935-ABC,BOM-3,53.66695000000001,7.998276313793627,59.82,UNKNOWN,automated,TL-008,sup-01,CBD***********RMZ,WO-92615,False,Leak Detected,0.9635,Evening,81.51209999999999,Evening
1634,GA-2,STN-05,2026-03-10 19:36:00,464-GHI,BOM-1,49.50579,9.165970297439292,61.3,REPAIR,automated,TL-004,sup-01,ZMW***********BFU,WO-39716,False,Torque Out of Spec,0.9921,Evening,85.71744000000001,Evening
1691,GA-2,STN-05,2026-03-10 20:05:00,685-DEF,BOM-2,48.042609999999996,8.024030000000002,61.88,UNKNOWN,HUMAN,TL-018,SUP-02,DRX***********JY4,WO-81891,False,Visual Defect,1.0157,Evening,75.77122,Evening
1705,GA-2,STN-05,2026-03-10 20:12:00,306-GHI,BOM-2,52.48,8.712499999999999,54.64,REPAIR,Automated,TL-003,SUP-09,4TN***********4XB,WO-23199,False,Temperature High,1.025,Evening,77.18249999999999,Evening
1745,GA-2,STN-05,2026-03-10 20:32:00,319-ABC,BOM-3,52.21452,7.920179999999999,52.61,REJECT,HUMAN,TL-009,SUP-09,68N***********K9T,WO-32255,False,Visual Defect,0.9778,Evening,78.02844,Evening
1749,GA-1,STN-05,2026-03-10 20:34:00,104-GHI,BOM-2,47.044,9.111679999999998,78.67,REPAIR,AUTO,TL-006,sup-02,1S1***********4H2,WO-87500,False,Torque Out of Spec,0.9904,Evening,92.10719999999999,Evening
1762,GA-2,STN-05,2026-03-10 20:40:00,737-GHI,BOM-2,45.27481,7.942768791627021,50.74,UNKNOWN,Automated,TL-007,sup-09,LPA***********V0V,WO-17646,False,Temperature High,0.9821,Evening,78.96084,Evening
1851,GA-1,STN-05,2026-03-10 21:25:00,443-DEF,BOM-3,48.53627999999999,8.089379999999998,48.3,,human,TL-004,sup-02,ZM2***********3ST,WO-67326,False,Temperature High,1.0371,Evening,99.45788999999999,Evening
1874,GA-2,STN-05,2026-03-10 21:36:00,174-ABC,BOM-2,43.8416,10.36256,63.14,UNKNOWN,AUTO,TL-014,sup-01,XTY***********JHZ,WO-20784,False,Leak Detected,0.9964,Evening,81.50551999999999,Evening
1903,GA-1,STN-05,2026-03-10 21:51:00,665-GHI,BOM-1,52.9311,13.08297,43.33,REPAIR,Human,TL-015,sup-09,FT1***********RWP,WO-45761,False,Torque Out of Spec,0.9987,Evening,74.56960000000001,Evening
1924,GA-1,STN-05,2026-03-10 22:01:00,853-GHI,BOM-2,56.111520000000006,12.21132,47.29,REPAIR,Human,TL-004,SUP-01,LJF***********8SZ,WO-40488,False,Leak Detected,1.0092,Night,88.305,Night
1942,GA-1,STN-05,2026-03-10 22:10:00,183-DEF,BOM-3,49.88895,11.26206,65.66,REPAIR,automated,TL-010,SUP-09,WNN***********Y64,WO-44514,False,Leak Detected,0.9879,Night,64.90503,Night
1972,GA-1,STN-05,2026-03-10 22:25:00,637-GHI,BOM-1,46.78795,10.389424840386656,56.76,REJECT,Automated,TL-017,SUP-01,2LS***********P28,WO-81292,False,,0.9647,Night,67.14312,Night
1979,GA-1,STN-05,2026-03-10 22:29:00,733-ABC,BOM-2,59.2896,12.083200000000001,59.92,REJECT,HUMAN,TL-010,SUP-01,4PG***********24R,WO-90913,False,Torque Out of Spec,1.024,Night,108.2368,Night
1984,GA-1,STN-05,2026-03-10 22:31:00,139-DEF,BOM-3,48.91428,12.75588,60.79,REJECT,Human,TL-024,SUP-09,8SR***********RJF,WO-47499,False,Leak Detected,1.0044,Night,81.63539999999999,Night
1994,GA-1,STN-05,2026-03-10 22:36:00,631-ABC,BOM-2,56.06587999999999,10.41877783753223,62.43,REPAIR,Automated,TL-001,sup-09,ZG7***********E7R,WO-84817,False,Visual Defect,1.0231,Night,82.97340999999999,Night
2007,GA-2,STN-05,2026-03-10 22:43:00,522-GHI,BOM-2,48.114,10.303199999999999,47.04,REJECT,HUMAN,TL-018,sup-02,NMT***********ZK9,WO-98601,False,Visual Defect,0.972,Night,74.9412,Night
2017,GA-2,STN-05,2026-03-10 22:48:00,253-DEF,BOM-1,49.286229999999996,6.22251,63.38,REPAIR,AUTO,TL-020,sup-02,5Z0***********G5D,WO-47311,False,Visual Defect,0.9877,Night,85.23851,Night
2043,GA-2,STN-05,2026-03-10 23:01:00,107-GHI,BOM-2,60.845639999999996,9.657295329499854,61.72,OK,human,TL-008,sup-01,CLV***********16B,WO-80313,False,,1.0209,Night,81.672,Night
2074,GA-2,STN-05,2026-03-10 23:16:00,883-DEF,BOM-1,47.77957,9.22234,50.46,REJECT,Automated,TL-017,SUP-02,GAY***********2E9,WO-66272,False,,0.9811,Night,73.77872,Night
2079,GA-1,STN-05,2026-03-10 23:19:00,891-ABC,BOM-2,39.73312000000001,11.684794329761855,61.81,REPAIR,human,TL-006,sup-02,M08***********DS3,WO-53649,False,,1.0136,Night,77.33768,Night
2088,GA-2,STN-05,2026-03-10 23:23:00,105-DEF,BOM-1,48.825720000000004,12.07848,65.27,REPAIR,Human,TL-014,sup-02,CVA***********SP9,WO-33385,False,Torque Out of Spec,1.0236,Night,81.27384,Night
2158,GA-1,STN-05,2026-03-10 23:58:00,725-DEF,BOM-3,46.4324,11.70904,78.33,REPAIR,HUMAN,TL-004,SUP-01,SPB***********2Z9,WO-62898,False,Leak Detected,1.0094,Night,89.3319,Night
2163,GA-2,STN-05,2026-03-11 00:01:00,774-DEF,BOM-3,55.36435,10.972004578110564,40.16,,AUTO,TL-017,SUP-01,RRG***********SD4,WO-20058,False,Visual Defect,0.9799,Night,75.74627,Night
2193,GA-2,STN-05,2026-03-11 00:16:00,240-DEF,BOM-2,45.2655,9.35487,40.61,,human,TL-012,SUP-09,0EC***********REN,WO-86222,False,Temperature High,1.0059,Night,86.70858,Night
2198,GA-1,STN-05,2026-03-11 00:18:00,953-ABC,BOM-3,50.40561,10.46344,61.49,REPAIR,Automated,TL-008,sup-01,MHB***********BKK,WO-17118,False,Temperature High,1.0061,Night,90.14656,Night
2208,GA-1,STN-05,2026-03-11 00:23:00,732-GHI,BOM-3,52.711560000000006,9.5931,64.3,REJECT,HUMAN,TL-023,SUP-02,9FH***********L2K,WO-61163,False,Torque Out of Spec,1.0098,Night,78.66342,Night
2248,GA-1,STN-05,2026-03-11 00:43:00,816-GHI,BOM-1,47.20748,10.41828486327721,63.55,REJECT,automated,TL-009,SUP-02,VV2***********PMA,WO-13951,False,Visual Defect,1.0196,Night,73.41120000000001,Night
2290,GA-2,STN-05,2026-03-11 01:04:00,858-ABC,BOM-1,42.27682,8.13402,51.8,REPAIR,Automated,TL-017,SUP-01,GCL***********H4Y,WO-67349,False,Torque Out of Spec,1.0042,Night,86.16036,Night
2296,GA-1,STN-05,2026-03-11 01:07:00,769-DEF,BOM-2,53.311440000000005,8.36117982873454,74.16,REPAIR,Human,TL-018,SUP-01,FFM***********YVB,WO-55484,False,Leak Detected,0.9764,Night,76.1592,Night
2298,GA-2,STN-05,2026-03-11 01:08:00,829-ABC,BOM-2,45.55782,10.504312662888347,54.38,REJECT,automated,TL-002,SUP-02,NYR***********S7V,WO-23026,False,Leak Detected,0.9861,Night,79.08522,Night
2304,GA-2,STN-05,2026-03-11 01:11:00,783-ABC,BOM-3,45.90712,8.54756,65.07,REJECT,automated,TL-003,SUP-01,S71***********JF7,WO-20193,False,Visual Defect,0.9604,Night,58.77648000000001,Night
2381,GA-2,STN-05,2026-03-11 01:50:00,978-DEF,BOM-1,49.04712000000001,8.0736,60.17,REJECT,Automated,TL-001,SUP-09,PPH***********0X0,WO-11079,False,Visual Defect,1.0092,Night,101.52552,Night
2414,GA-1,STN-05,2026-03-11 02:06:00,116-GHI,BOM-1,42.881319999999995,7.61444,58.94,REPAIR,Human,TL-022,SUP-02,4NG***********8JC,WO-36499,False,Torque Out of Spec,1.0019,Night,84.56036,Night
2499,GA-2,STN-05,2026-03-11 02:49:00,240-DEF,BOM-1,45.63977,9.45602,54.43,UNKNOWN,HUMAN,TL-009,SUP-01,515***********R0L,WO-36953,False,Torque Out of Spec,0.9649,Night,87.99888,Night
2539,GA-1,STN-05,2026-03-11 03:09:00,200-GHI,BOM-3,52.89291,10.060609999999999,55.53,REPAIR,HUMAN,TL-020,sup-02,XWN***********GPJ,WO-97904,False,Visual Defect,0.9961,Night,70.02583,Night
2479,GA-2,STN-05,2026-03-11 03:10:00,948-DEF,BOM-3,52.74014,8.920729999999999,76.91,REJECT,HUMAN,TL-003,sup-01,XSX***********5CS,WO-42374,False,Visual Defect,0.9803,Night,78.22793999999999,Night
2590,GA-1,STN-05,2026-03-11 03:34:00,225-GHI,BOM-3,51.88932,10.94464,65.23,,automated,TL-009,sup-02,7JT***********YG6,WO-28741,False,Leak Detected,0.9772,Night,69.18575999999999,Night
2612,GA-1,STN-05,2026-03-11 03:45:00,808-GHI,BOM-2,57.20533999999999,11.314179999999999,69.06,REJECT,automated,TL-009,SUP-01,WN3***********LWS,WO-88427,False,Temperature High,1.0574,Night,73.17208,Night
2625,GA-1,STN-05,2026-03-11 03:52:00,289-DEF,BOM-2,47.61064,,68.16,,AUTO,TL-002,SUP-09,XWX***********DFV,WO-59042,False,Leak Detected,1.0087,Night,64.15332,Night
2629,GA-2,STN-05,2026-03-11 03:54:00,754-ABC,BOM-2,46.280969999999996,11.292959999999999,74.22,REPAIR,automated,TL-011,SUP-01,3F9***********RYR,WO-46004,False,Torque Out of Spec,1.0083,Night,93.0997,Night
2632,GA-2,STN-05,2026-03-11 03:55:00,926-DEF,BOM-3,44.874500000000005,11.144,51.7,REJECT,human,TL-015,SUP-01,HVZ***********P1Y,WO-52798,False,Temperature High,0.995,Night,78.804,Night
2674,GA-1,STN-05,2026-03-11 04:16:00,170-ABC,BOM-1,51.62972,,47.97,REPAIR,human,TL-004,sup-02,E2M***********RUA,WO-64109,False,,0.9853,Night,71.21529444444444,Night
2689,GA-1,STN-05,2026-03-11 04:24:00,835-DEF,BOM-3,56.58048,10.533600000000002,67.9,REJECT,human,TL-019,sup-09,DKW***********H0R,WO-49305,False,,1.0032,Night,79.45344000000001,Night
2703,GA-1,STN-05,2026-03-11 04:31:00,875-ABC,BOM-3,53.907320000000006,8.4541,58.66,REJECT,HUMAN,TL-007,SUP-09,K52***********8CK,WO-67688,False,Temperature High,0.9946,Night,74.0977,Night
2718,GA-1,STN-05,2026-03-11 04:38:00,463-DEF,BOM-1,49.900839999999995,8.93893,92.02,REPAIR,AUTO,TL-023,sup-02,R2Y***********DR3,WO-20082,False,Leak Detected,0.9823,Night,60.509679999999996,Night
2743,GA-1,STN-05,2026-03-11 04:51:00,600-GHI,BOM-2,45.406119999999994,10.9054,73.97,,HUMAN,TL-024,sup-01,8VG***********6ND,WO-73351,False,Temperature High,0.9914,Night,78.12231999999999,Night
2784,GA-2,STN-05,2026-03-11 05:11:00,750-DEF,BOM-1,55.089859999999994,,51.64,OK,automated,TL-019,SUP-01,TPA***********MNH,WO-22958,False,Torque Out of Spec,0.9962,Night,75.54516666666666,Night
2810,GA-2,STN-05,2026-03-11 05:24:00,252-DEF,BOM-3,43.022420000000004,11.631144941325722,48.04,REPAIR,automated,TL-009,sup-02,GFC***********78V,WO-89045,False,,0.9982,Night,84.64735999999999,Night
2828,GA-2,STN-05,2026-03-11 05:33:00,349-GHI,BOM-3,60.76816,9.722326562693915,56.3,REPAIR,AUTO,TL-014,SUP-02,5LB***********HUC,WO-34418,False,Torque Out of Spec,1.0196,Night,77.89744000000002,Night
2857,GA-2,STN-05,2026-03-11 05:48:00,620-GHI,BOM-1,49.69503,9.39906,79.37,,HUMAN,TL-006,sup-09,LXL***********KUW,WO-41124,False,Torque Out of Spec,0.9999,Night,57.29427,Night
2860,GA-2,STN-05,2026-03-11 05:49:00,181-DEF,BOM-1,44.7336,9.394841351921565,68.66,REJECT,AUTO,TL-017,SUP-02,N8D***********F9M,WO-55514,False,Torque Out of Spec,0.981,Night,94.394,Night
2927,GA-2,STN-05,2026-03-11 06:23:00,195-GHI,BOM-3,55.3338,9.000867358899047,67.29,REPAIR,human,TL-008,SUP-09,KD8***********1TR,WO-69662,False,Torque Out of Spec,1.0247,Morning,74.08581,Morning
2936,GA-1,STN-05,2026-03-11 06:27:00,916-DEF,BOM-3,36.129389999999994,8.790656931286973,75.64,REPAIR,Automated,TL-021,SUP-01,KG2***********10M,WO-30901,False,Torque Out of Spec,0.9953,Morning,72.95549,Morning
2959,GA-2,STN-05,2026-03-11 06:39:00,662-DEF,BOM-1,50.146679999999996,10.14756,62.81,OK,Automated,TL-017,sup-09,N9A***********THW,WO-43650,False,,0.9852,Morning,89.06208000000001,Morning
3060,GA-1,STN-05,2026-03-11 07:29:00,392-GHI,BOM-1,47.53364,9.72279,71.07,REJECT,Human,TL-019,sup-02,4FL***********DUV,WO-94191,False,,0.9821,Morning,63.34545,Morning
3061,GA-2,STN-05,2026-03-11 07:30:00,517-GHI,BOM-3,55.38013,10.105139999999999,55.2,REPAIR,Automated,TL-015,SUP-02,XG1***********JGU,WO-39012,False,Leak Detected,0.9907,Morning,73.60901,Morning
3079,GA-1,STN-05,2026-03-11 07:39:00,153-GHI,BOM-1,44.12389,13.63095,60.96,REJECT,AUTO,TL-019,SUP-02,TPX***********URT,WO-66410,False,,1.0097,Morning,79.16048,Morning
3099,GA-1,STN-05,2026-03-11 07:49:00,813-GHI,BOM-1,58.63356,8.2926,71.91,REPAIR,human,TL-011,SUP-01,5WC***********A2B,WO-33466,False,Torque Out of Spec,0.9756,Morning,82.34064000000001,Morning
3222,GA-2,STN-05,2026-03-11 08:50:00,663-DEF,BOM-3,50.68224,10.056000000000001,45.23,UNKNOWN,Automated,TL-023,SUP-02,Z00***********WAF,WO-48486,False,Temperature High,1.0056,Morning,92.11296,Morning
3225,GA-1,STN-05,2026-03-11 08:52:00,206-DEF,BOM-2,48.52466999999999,,57.19,OK,human,TL-014,sup-09,MLM***********PKS,WO-31381,False,Temperature High,0.9459,Morning,68.01021,Morning
3240,GA-1,STN-05,2026-03-11 08:59:00,934-GHI,BOM-2,46.255300000000005,11.61615,56.37,REPAIR,Human,TL-012,SUP-01,GMB***********7WJ,WO-17885,False,Leak Detected,1.0465,Morning,71.162,Morning
3269,GA-2,STN-05,2026-03-11 09:14:00,,BOM-1,48.3516,8.892214454143051,45.91,REJECT,Automated,TL-016,sup-02,CV6***********UN2,WO-89590,False,Torque Out of Spec,0.999,Morning,86.61330000000001,Morning
3356,GA-2,STN-05,2026-03-11 09:57:00,876-DEF,BOM-1,36.35765,10.55866,47.04,OK,Human,TL-007,SUP-01,HZS***********C0X,WO-59963,False,,0.9961,Morning,86.60536111111111,Morning
3366,GA-1,STN-05,2026-03-11 10:02:00,573-GHI,BOM-2,43.65668,12.799474620444299,56.64,REPAIR,AUTO,TL-021,sup-09,BBL***********YWZ,WO-11013,False,Visual Defect,1.0013,Morning,68.97844444444445,Morning
3419,GA-1,STN-05,2026-03-11 10:29:00,501-DEF,BOM-2,49.23984,10.613439236613852,56.0,REPAIR,Automated,TL-022,sup-01,5YX***********H8Z,WO-81342,False,Temperature High,0.9712,Morning,69.05232,Morning
3422,GA-2,STN-05,2026-03-11 10:30:00,339-GHI,BOM-3,50.7832,9.3548,58.37,,Human,TL-005,sup-01,DAM***********416,WO-62739,False,Visual Defect,1.028,Morning,85.0156,Morning
3441,GA-1,STN-05,2026-03-11 10:40:00,847-GHI,BOM-2,59.58253,8.85283,65.2,REJECT,automated,TL-022,sup-01,BN4***********RWL,WO-60081,False,Leak Detected,0.9947,Morning,60.27882,Morning
3468,GA-1,STN-05,2026-03-11 10:53:00,710-ABC,BOM-3,50.41,10.88856,48.08,REPAIR,human,TL-022,sup-09,FCU***********GRS,WO-88073,False,,1.0082,Morning,70.47318,Morning
3470,GA-2,STN-05,2026-03-11 10:54:00,266-ABC,BOM-1,56.521510000000006,10.333000000000002,73.6,,automated,TL-024,sup-02,B3X***********BPU,WO-64109,False,Leak Detected,1.0333,Morning,102.71002000000001,Morning
3516,GA-1,STN-05,2026-03-11 11:17:00,461-GHI,BOM-3,49.12564999999999,9.41997,45.3,,Automated,TL-014,sup-09,4XJ***********WM4,WO-49215,False,Torque Out of Spec,1.0129,Morning,79.34383333333332,Morning
3555,GA-1,STN-05,2026-03-11 11:37:00,600-DEF,BOM-1,58.21452,9.382560000000002,72.86,REJECT,Automated,TL-013,SUP-09,E6E***********4F1,WO-38722,False,,1.0662,Morning,99.1566,Morning
3567,GA-2,STN-05,2026-03-11 11:43:00,268-ABC,BOM-2,54.827439999999996,11.35419,75.25,REPAIR,Human,TL-003,sup-09,K0F***********P3V,WO-43283,False,Torque Out of Spec,1.0229,Morning,76.51292,Morning
3601,GA-1,STN-05,2026-03-11 12:00:00,115-DEF,BOM-3,53.2382,11.75515,60.37,REPAIR,Automated,TL-013,sup-01,F82***********HMX,WO-95061,False,Torque Out of Spec,0.9715,Morning,86.56065,Morning
3609,GA-2,STN-05,2026-03-11 12:04:00,286-ABC,BOM-1,53.17774,8.700212358140625,72.6,REJECT,automated,TL-014,SUP-01,310***********WTF,WO-53090,False,Visual Defect,0.9866,Morning,86.72214000000001,Morning
3629,GA-2,STN-05,2026-03-11 12:14:00,423-GHI,BOM-1,58.069109999999995,12.524709999999999,63.47,OK,Automated,TL-024,sup-01,BGD***********2V2,WO-97071,False,Leak Detected,1.0351,Morning,87.67296999999999,Morning
3642,GA-1,STN-05,2026-03-11 12:20:00,889-ABC,BOM-1,58.67894999999999,9.259799999999998,38.81,,AUTO,TL-005,SUP-02,LT7***********LT2,WO-16841,False,Leak Detected,1.0065,Morning,78.9096,Morning
3669,GA-2,STN-05,2026-03-11 12:33:00,984-GHI,BOM-2,40.85809,10.387649999999999,61.87,REJECT,HUMAN,TL-001,SUP-01,2WS***********CP3,WO-73226,False,Visual Defect,0.9893,Morning,79.73758,Morning
3687,GA-1,STN-05,2026-03-11 12:43:00,540-DEF,BOM-3,42.89469,11.23665,63.99,REJECT,AUTO,TL-005,SUP-09,6FC***********SKZ,WO-25934,False,Leak Detected,0.9771,Morning,83.54205,Morning
3691,GA-2,STN-05,2026-03-11 12:45:00,875-ABC,BOM-2,54.125280000000004,9.970032681090473,65.05,REJECT,automated,TL-008,sup-01,0XF***********164,WO-30350,False,,1.0098,Morning,50.2095,Morning
3752,GA-2,STN-05,2026-03-11 13:15:00,489-ABC,BOM-2,45.82187999999999,10.18264,68.72,REPAIR,Human,TL-019,SUP-01,8LU***********XUA,WO-21737,False,Visual Defect,0.9791,Morning,89.58765,Morning
3754,GA-2,STN-05,2026-03-11 13:16:00,587-DEF,BOM-1,55.3064,8.0184,63.66,REJECT,Human,TL-016,SUP-09,D8H***********3VJ,WO-41735,False,Temperature High,1.028,Morning,93.8564,Morning
3806,GA-1,STN-05,2026-03-11 13:42:00,670-ABC,BOM-2,37.014390000000006,11.936890000000002,42.37,REJECT,Automated,TL-008,SUP-02,NZH***********NY2,WO-32569,False,,1.0031,Morning,84.86226,Morning
3830,GA-1,STN-05,2026-03-11 13:54:00,102-DEF,BOM-2,44.1114,9.53510114590659,68.51,OK,human,TL-018,SUP-02,F3A***********HT0,WO-78087,False,Visual Defect,0.9935,Morning,72.92290000000001,Morning
3843,GA-1,STN-05,2026-03-11 14:01:00,718-DEF,BOM-1,50.0683,10.888639999999999,64.63,UNKNOWN,HUMAN,TL-017,SUP-02,YAY***********LMV,WO-27458,False,,0.9722,Evening,64.45685999999999,Evening
3914,GA-1,STN-05,2026-03-11 14:36:00,154-DEF,BOM-2,43.45642,10.413520000000002,71.33,REJECT,AUTO,TL-013,sup-02,5JF***********UBY,WO-12039,False,Temperature High,1.0013,Evening,71.39269,Evening
4100,GA-1,STN-05,2026-03-11 16:09:00,180-ABC,BOM-1,48.76797,8.87597,46.19,,HUMAN,TL-018,SUP-09,BXH***********FGE,WO-94516,False,,0.9973,Evening,79.22994444444444,Evening
4107,GA-1,STN-05,2026-03-11 16:13:00,658-DEF,BOM-1,37.570269999999994,6.04693,62.33,,human,TL-023,sup-09,1GJ***********X7F,WO-64155,False,Leak Detected,0.9913,Evening,74.3475,Evening
4113,GA-1,STN-05,2026-03-11 16:16:00,813-GHI,BOM-3,46.477079999999994,9.33514,42.96,,Human,TL-005,sup-02,341***********Y6B,WO-10696,False,Temperature High,0.9931,Evening,97.91966,Evening
