Event_ID,Line,Station,TS,Part_No,BOM_Version,Cycle_Time,Defect,Supplier,VIN,WO,Rework_Flag,Scrap_Reason,Calibration_Factor,Temp_C,Shift_Derived,Torque_Nm,Pressure_Bar,Torque_Anomaly,Temp_Anomaly,Pressure_Anomaly,Cycle_Anomaly,Tool_ID_Clean,Tool_Type,Calibration_Status,Effective_Date
6195,GA-1,STN-04,2026-03-12 09:37:00,735-DEF,BOM-3,59.79,,SUP-02,RUE***********A1Y,WO-23678,False,Unknown,0.9937,97.78008000000001,Morning,47.39949000000001,8.55043230050056,False,False,False,False,TL-012,Torque Wrench,Valid,2026-06-01
6199,GA-2,STN-04,2026-03-12 09:39:00,304-ABC,BOM-3,54.15,UNKNOWN,SUP-02,GEY***********02J,WO-37141,False,Visual Defect,0.994,82.4026,Morning,46.0222,10.934,False,False,False,False,TL-003,Torque Wrench,Valid,2026-06-01
6257,GA-1,STN-04,2026-03-12 10:08:00,764-ABC,BOM-1,51.35,UNKNOWN,SUP-01,H6T***********6DY,WO-27073,False,Temperature High,0.9364,79.02175555555556,Morning,41.38888,10.67496,False,False,False,False,TL-017,Torque Wrench,Valid,2025-01-01
6259,GA-1,STN-04,2026-03-12 10:09:00,449-GHI,BOM-2,67.98,REPAIR,SUP-09,0XN***********CEP,WO-21176,False,Leak Detected,1.0118,80.64046,Morning,44.92392,12.34396,False,False,False,False,TL-001,Torque Wrench,Valid,2026-01-01
6282,GA-2,STN-04,2026-03-12 10:20:00,211-DEF,BOM-2,54.47,REJECT,SUP-09,JL3***********VXN,WO-73670,False,Leak Detected,0.9723,70.10283,Morning,61.15767,10.209150000000001,False,False,False,False,TL-021,Torque Wrench,Valid,2026-01-01
6310,GA-2,STN-04,2026-03-12 10:34:00,787-GHI,BOM-2,44.05,REPAIR,SUP-09,X2L***********UZN,WO-18197,False,Temperature High,1.0264,90.73376,Morning,43.92992,10.87984,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
6444,GA-1,STN-04,2026-03-12 11:41:00,,BOM-1,77.88,UNKNOWN,SUP-02,21U***********0VS,WO-71016,False,Visual Defect,0.9729,66.83823,Morning,48.15855,11.322930542340629,False,False,False,False,TL-013,Torque Wrench,Valid,2025-01-01
6476,GA-2,STN-04,2026-03-12 11:57:00,190-GHI,BOM-2,50.05,REPAIR,SUP-09,LD1***********8VC,WO-28509,False,Leak Detected,1.0006,60.5363,Morning,45.62736,10.293131455204842,False,False,False,False,TL-005,Torque Wrench,Valid,2026-01-01
6489,GA-1,STN-04,2026-03-12 12:04:00,462-ABC,BOM-3,48.59,,SUP-01,WU9***********N2Z,WO-94513,False,Unknown,0.9338,64.99247999999999,Morning,43.14156,7.84392,False,False,False,False,TL-020,Torque Wrench,Valid,2026-06-01
6497,GA-2,STN-04,2026-03-12 12:08:00,,BOM-3,57.37,REJECT,SUP-02,1L8***********B70,WO-77179,False,Unknown,0.9863,81.27112,Morning,49.11774,10.8493,False,False,False,False,TL-007,Torque Wrench,Valid,2026-06-01
6523,GA-1,STN-04,2026-03-12 12:21:00,412-DEF,BOM-3,58.14,REJECT,SUP-01,TDM***********P4V,WO-15340,False,Temperature High,1.0168,84.39439999999999,Morning,56.33071999999999,9.76128,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
6529,GA-1,STN-04,2026-03-12 12:24:00,708-DEF,BOM-2,44.03,REJECT,SUP-02,0JA***********S8M,WO-59903,False,Leak Detected,1.018,69.9366,Morning,57.4152,11.73551758849405,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
6554,GA-2,STN-04,2026-03-12 12:36:00,683-DEF,BOM-3,52.03,REJECT,SUP-01,UA1***********SKC,WO-13384,False,Torque Out Of Spec,1.0337,82.79937,Morning,51.06478,13.33473,False,False,False,False,TL-020,Torque Wrench,Valid,2026-06-01
6562,GA-1,STN-04,2026-03-12 12:40:00,870-DEF,BOM-3,59.18,OK,SUP-09,7TA***********9XE,WO-82803,False,Temperature High,1.0063,81.00715,Morning,41.56019,8.65418,False,False,False,False,TL-007,Torque Wrench,Valid,2026-06-01
6573,GA-2,STN-04,2026-03-12 12:46:00,409-ABC,BOM-1,58.43,,SUP-02,Y3U***********VS1,WO-24806,False,Unknown,1.0009,74.26678,Morning,57.45165999999999,8.80792,False,False,False,False,TL-007,Torque Wrench,Valid,2025-01-01
6587,GA-2,STN-04,2026-03-12 12:53:00,490-GHI,BOM-1,56.86,REJECT,SUP-01,B6S***********210,WO-16317,False,Visual Defect,1.0149,82.51136999999999,Morning,55.00758,11.601816075787037,False,False,False,False,TL-016,Torque Wrench,Valid,2025-01-01
6608,GA-2,STN-04,2026-03-12 13:03:00,789-DEF,BOM-1,71.07,REPAIR,SUP-09,H9M***********SDJ,WO-59321,False,Unknown,1.0067,84.5628,Morning,50.03299,11.677719999999999,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
6537,GA-1,STN-04,2026-03-12 13:10:00,668-DEF,BOM-3,54.8,OK,SUP-01,GH9***********B0Z,WO-31844,False,Temperature High,1.0304,67.49119999999999,Morning,45.44064,9.036726926736442,False,False,False,False,TL-012,Torque Wrench,Valid,2026-06-01
6638,GA-1,STN-04,2026-03-12 13:18:00,272-ABC,BOM-1,68.11,UNKNOWN,SUP-02,4PA***********TSP,WO-87440,False,Leak Detected,0.9814,85.77436000000002,Morning,50.0514,9.814,False,False,False,False,TL-015,Torque Wrench,Valid,2025-01-01
6665,GA-1,STN-04,2026-03-12 13:32:00,586-GHI,BOM-3,42.34,REJECT,SUP-02,WD3***********BSC,WO-88510,False,Visual Defect,1.0145,79.75097222222222,Morning,47.0728,10.753699999999998,False,False,False,False,TL-006,Torque Wrench,Valid,2026-06-01
6622,GA-1,STN-04,2026-03-12 14:10:00,360-ABC,BOM-1,74.3,REPAIR,SUP-09,XP8***********D8M,WO-65050,False,Temperature High,1.0167,87.15378333333334,Evening,45.34482,10.878689999999999,False,False,False,False,TL-019,Torque Wrench,Valid,2025-01-01
6743,GA-2,STN-04,2026-03-12 14:11:00,681-GHI,BOM-3,59.61,REPAIR,SUP-09,7WG***********689,WO-20387,False,Torque Out Of Spec,0.9934,77.48519999999999,Evening,45.79574,7.9472,False,False,False,False,TL-010,Torque Wrench,Valid,2026-06-01
6871,GA-2,STN-04,2026-03-12 15:15:00,989-ABC,BOM-1,36.66,OK,SUP-02,1A3***********1DH,WO-74452,False,Unknown,1.0141,65.69114444444443,Evening,50.19795,11.76356,False,False,False,False,TL-013,Torque Wrench,Valid,2025-01-01
6879,GA-1,STN-04,2026-03-12 15:19:00,509-GHI,BOM-1,53.4,REPAIR,SUP-09,3EF***********7LJ,WO-78247,False,Visual Defect,0.9686,103.1559,Evening,48.43,9.837062011334961,False,False,False,False,TL-005,Torque Wrench,Valid,2025-01-01
6988,GA-2,STN-04,2026-03-12 16:13:00,965-ABC,BOM-2,63.66,REJECT,SUP-02,ALZ***********E7R,WO-95987,False,Leak Detected,0.9875,84.43125,Evening,53.02875,9.776250000000001,False,False,False,False,TL-008,Torque Wrench,Valid,2026-01-01
7005,GA-1,STN-04,2026-03-12 16:22:00,657-DEF,BOM-1,51.74,REPAIR,SUP-09,2M4***********GXP,WO-35564,False,Visual Defect,0.9873,69.30846,Evening,45.61326,9.28062,False,False,False,False,TL-012,Torque Wrench,Valid,2025-01-01
7044,GA-2,STN-04,2026-03-12 16:41:00,493-DEF,BOM-2,51.29,REJECT,SUP-02,YM1***********7GE,WO-39156,False,Leak Detected,1.0145,79.02955,Evening,60.97145,10.471093782319114,False,False,False,False,TL-005,Torque Wrench,Valid,2026-01-01
7056,GA-2,STN-04,2026-03-12 16:47:00,476-GHI,BOM-1,74.12,REJECT,SUP-02,HHZ***********0CK,WO-36430,False,Leak Detected,0.9807,79.05531666666667,Evening,40.2087,8.63016,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
7060,GA-2,STN-04,2026-03-12 16:49:00,483-ABC,BOM-2,49.87,REPAIR,SUP-02,YEC***********EGC,WO-35451,False,Leak Detected,1.0325,65.97675,Evening,51.72825,11.71758435720294,False,False,False,False,TL-021,Torque Wrench,Valid,2026-01-01
7100,GA-1,STN-04,2026-03-12 17:09:00,741-DEF,BOM-3,76.98,REPAIR,SUP-01,85D***********MAT,WO-36501,False,Torque Out Of Spec,1.0173,72.53349,Evening,50.865,12.106205270342945,False,False,False,False,TL-014,Torque Wrench,Valid,2026-06-01
7221,GA-2,STN-04,2026-03-12 18:10:00,125-ABC,BOM-3,58.07,REJECT,SUP-01,6G8***********B1S,WO-92726,False,Torque Out Of Spec,1.0249,84.14428999999998,Evening,54.62716999999999,,False,False,False,False,TL-007,Torque Wrench,Valid,2026-06-01
7439,GA-1,STN-04,2026-03-12 19:59:00,954-ABC,BOM-1,58.47,REJECT,SUP-01,MK3***********ECB,WO-41906,False,Temperature High,1.0187,81.19039,Evening,47.16580999999999,10.49261,False,False,False,False,TL-009,Torque Wrench,Valid,2025-01-01
7480,GA-1,STN-04,2026-03-12 20:19:00,212-DEF,BOM-1,78.17,REPAIR,SUP-09,7BJ***********ZGS,WO-12290,False,Temperature High,1.0257,66.46536,Evening,48.31047,10.87242,False,False,False,False,TL-013,Torque Wrench,Valid,2025-01-01
7491,GA-1,STN-04,2026-03-12 20:25:00,809-DEF,BOM-3,73.22,REPAIR,SUP-09,2U5***********M8X,WO-33980,False,Temperature High,1.0003,90.47157777777777,Evening,43.31299,7.50225,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
79,GA-2,STN-04,2026-10-03 06:39:00,547-DEF,BOM-3,38.76,REPAIR,SUP-02,9Y0***********4XU,WO-25362,False,Temperature High,1.0104,94.37136,Morning,53.65224,7.78008,False,False,False,False,TL-018,Torque Wrench,Valid,2026-06-01
102,GA-1,STN-04,2026-10-03 06:50:00,432-GHI,BOM-2,58.97,REJECT,SUP-02,4S4***********8VU,WO-37187,False,Torque Out Of Spec,1.0115,65.94980000000001,Morning,57.14975,13.090262551882955,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
108,GA-2,STN-04,2026-10-03 06:53:00,932-ABC,BOM-2,59.63,,SUP-01,VKN***********4YY,WO-97207,False,Unknown,0.9893,67.60216666666666,Morning,47.78319,11.17909,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
111,GA-1,STN-04,2026-10-03 06:55:00,151-ABC,BOM-3,61.95,REPAIR,SUP-01,H5E***********JPT,WO-61028,False,Unknown,1.0288,81.48096,Morning,53.70336,6.369795501868475,False,False,False,False,TL-014,Torque Wrench,Valid,2026-06-01
126,GA-1,STN-04,2026-10-03 07:02:00,270-GHI,BOM-2,49.66,,SUP-01,8CJ***********HJX,WO-93010,False,Torque Out Of Spec,1.0121,80.968,Morning,52.42678,9.1089,False,False,False,False,TL-008,Torque Wrench,Valid,2026-01-01
162,GA-1,STN-04,2026-10-03 07:20:00,958-GHI,BOM-2,42.81,UNKNOWN,SUP-02,6X9***********T5F,WO-70008,False,Leak Detected,1.03,91.67,Morning,47.792,8.67813952205629,False,False,False,False,TL-012,Torque Wrench,Valid,2026-01-01
163,GA-1,STN-04,2026-10-03 07:21:00,764-ABC,BOM-3,55.02,OK,SUP-02,PAT***********GAD,WO-81075,False,Visual Defect,0.9704,71.59395555555555,Morning,58.80624,11.6448,False,False,False,False,TL-005,Torque Wrench,Valid,2026-06-01
185,GA-2,STN-04,2026-10-03 07:32:00,250-GHI,BOM-1,53.74,REPAIR,SUP-02,VKG***********1LT,WO-70362,False,Torque Out Of Spec,1.0061,72.94225,Morning,52.41781,6.64026,False,False,False,False,TL-011,Torque Wrench,Valid,2025-01-01
205,GA-2,STN-04,2026-10-03 07:42:00,801-DEF,BOM-2,63.02,REJECT,SUP-09,VBW***********E1J,WO-76777,False,Visual Defect,0.9994,80.85146,Morning,39.67618,7.095739999999999,False,False,False,False,TL-001,Torque Wrench,Valid,2026-01-01
212,GA-2,STN-04,2026-10-03 07:45:00,693-ABC,BOM-2,81.35,REJECT,SUP-02,0L1***********N3G,WO-49579,False,Temperature High,1.0036,90.65853333333334,Morning,43.55624,9.7081509673327,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
216,GA-2,STN-04,2026-10-03 07:47:00,270-ABC,BOM-2,69.09,REJECT,SUP-02,96C***********TM2,WO-88707,False,Temperature High,1.0309,70.51356,Morning,56.69949999999999,14.123329999999997,False,False,False,False,TL-024,Torque Wrench,Valid,2026-01-01
219,GA-2,STN-04,2026-10-03 07:49:00,446-GHI,BOM-3,57.16,REPAIR,SUP-01,HRV***********GK8,WO-15473,False,Visual Defect,1.0025,79.09725,Morning,49.323,9.206759607826914,False,False,False,False,TL-003,Torque Wrench,Valid,2026-06-01
222,GA-1,STN-04,2026-10-03 07:50:00,960-DEF,BOM-3,53.84,,SUP-02,4K2***********791,WO-64727,False,Unknown,1.0014,81.83663333333334,Morning,51.27168,10.549919331485544,False,False,False,False,TL-023,Torque Wrench,Valid,2026-06-01
224,GA-1,STN-04,2026-10-03 07:51:00,437-ABC,BOM-3,69.83,,SUP-09,1CT***********W2S,WO-41269,False,Temperature High,0.9746,57.79378,Morning,43.46716,7.69934,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
228,GA-2,STN-04,2026-10-03 07:53:00,863-DEF,BOM-3,49.83,OK,SUP-09,2MP***********BL7,WO-47867,False,Temperature High,1.0048,95.35552,Morning,59.68511999999999,10.433326438588507,False,False,False,False,TL-001,Torque Wrench,Valid,2026-06-01
239,GA-2,STN-04,2026-10-03 07:59:00,132-DEF,BOM-1,65.24,UNKNOWN,SUP-01,KPL***********LGM,WO-75607,False,Temperature High,1.001,79.77969999999999,Morning,44.7447,8.3083,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
246,GA-1,STN-04,2026-10-03 08:02:00,,BOM-3,52.89,REJECT,SUP-09,7C8***********SSK,WO-99747,False,Temperature High,0.9888,76.82976000000001,Morning,43.11168,6.837976254498821,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
277,GA-1,STN-04,2026-10-03 08:18:00,898-DEF,BOM-3,58.98,REPAIR,SUP-01,41P***********JYS,WO-40481,False,Torque Out Of Spec,1.0245,108.08475,Morning,47.331900000000005,6.65925,False,False,False,False,TL-009,Torque Wrench,Valid,2026-06-01
282,GA-2,STN-04,2026-10-03 08:20:00,227-GHI,BOM-1,60.09,REJECT,SUP-09,DS2***********ZAM,WO-41743,False,Leak Detected,1.0101,78.88880999999999,Morning,41.71713,9.20691267116204,False,False,False,False,TL-009,Torque Wrench,Valid,2025-01-01
321,GA-1,STN-04,2026-10-03 08:40:00,567-GHI,BOM-2,65.19,REPAIR,SUP-09,E86***********V1Z,WO-46760,False,Temperature High,1.002,80.3604,Morning,54.0078,9.457783477433502,False,False,False,False,TL-023,Torque Wrench,Valid,2026-01-01
337,GA-1,STN-04,2026-10-03 08:48:00,484-GHI,BOM-1,49.3,REJECT,SUP-01,RHH***********HKR,WO-76386,False,Leak Detected,1.0128,67.75632,Morning,47.19648,7.089599999999999,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
345,GA-1,STN-04,2026-10-03 08:52:00,184-DEF,BOM-1,59.5,OK,SUP-09,38F***********JNY,WO-91750,False,Torque Out Of Spec,1.007,89.8244,Morning,58.5067,,False,False,False,False,TL-004,Torque Wrench,Valid,2025-01-01
369,GA-1,STN-04,2026-10-03 09:04:00,199-ABC,BOM-2,56.55,REPAIR,SUP-01,73V***********MUL,WO-38131,False,Leak Detected,0.9647,85.59032777777779,Morning,49.1997,9.079106854755306,False,False,False,False,TL-008,Torque Wrench,Valid,2026-01-01
375,GA-1,STN-04,2026-10-03 09:07:00,295-DEF,BOM-3,64.8,REPAIR,SUP-01,PD3***********KFU,WO-58721,False,Temperature High,0.9943,79.4887611111111,Morning,52.49904,12.32932,False,False,False,False,TL-016,Torque Wrench,Valid,2026-06-01
342,GA-1,STN-04,2026-10-03 09:10:00,358-GHI,BOM-1,47.33,REJECT,SUP-02,JG6***********KLD,WO-68516,False,Torque Out Of Spec,0.9923,55.66803,Morning,51.10345,9.352542781891641,False,False,False,False,TL-004,Torque Wrench,Valid,2025-01-01
394,GA-2,STN-04,2026-10-03 09:16:00,774-ABC,BOM-2,45.51,REJECT,SUP-09,DL5***********Z7R,WO-87670,False,Leak Detected,1.0091,74.67340000000002,Morning,52.77593,11.041531874405328,False,False,False,False,TL-012,Torque Wrench,Valid,2026-01-01
399,GA-2,STN-04,2026-10-03 09:19:00,217-GHI,BOM-2,65.74,REPAIR,SUP-02,HXW***********0XG,WO-84611,False,Visual Defect,0.9764,75.96392,Morning,51.45628000000001,9.17816,False,False,False,False,TL-004,Torque Wrench,Valid,2026-01-01
402,GA-2,STN-04,2026-10-03 09:20:00,644-ABC,BOM-2,43.64,REJECT,SUP-02,X1A***********Y3B,WO-57606,False,Unknown,1.0018,88.6593,Morning,51.0918,8.475079634302734,False,False,False,False,TL-018,Torque Wrench,Valid,2026-01-01
415,GA-2,STN-04,2026-10-03 09:27:00,215-ABC,BOM-3,45.51,REPAIR,SUP-09,YHG***********0F6,WO-30216,False,Temperature High,0.9916,68.4204,Morning,48.19176,9.947586149836594,False,False,False,False,TL-022,Torque Wrench,Valid,2026-06-01
438,GA-2,STN-04,2026-10-03 09:38:00,440-DEF,BOM-1,73.33,REJECT,SUP-09,J9B***********LZK,WO-21284,False,Torque Out Of Spec,1.0198,85.05132,Morning,45.585060000000006,11.013840000000002,False,False,False,False,TL-020,Torque Wrench,Valid,2025-01-01
448,GA-1,STN-04,2026-10-03 09:43:00,338-DEF,BOM-2,63.93,,SUP-02,9KK***********68W,WO-72188,False,Torque Out Of Spec,1.0151,81.61404,Morning,49.02933,12.40197189702009,False,False,False,False,TL-023,Torque Wrench,Valid,2026-01-01
461,GA-1,STN-04,2026-10-03 09:50:00,804-ABC,BOM-3,51.66,REPAIR,SUP-09,HHE***********VHG,WO-58095,False,Unknown,0.9976,57.916222222222224,Morning,51.47616,9.07816,False,False,False,False,TL-007,Torque Wrench,Valid,2026-06-01
464,GA-2,STN-04,2026-10-03 09:51:00,617-ABC,BOM-2,51.14,REPAIR,SUP-02,0AV***********UZ9,WO-61136,False,Torque Out Of Spec,1.0025,69.27274999999999,Morning,39.699,10.72675,False,False,False,False,TL-003,Torque Wrench,Valid,2026-01-01
469,GA-1,STN-04,2026-10-03 09:54:00,992-DEF,BOM-1,81.78,REPAIR,SUP-01,1XR***********U6F,WO-99378,False,Leak Detected,0.9917,71.20406,Morning,55.03935,8.054596726375157,False,False,False,False,TL-018,Torque Wrench,Valid,2025-01-01
472,GA-2,STN-04,2026-10-03 09:55:00,971-ABC,BOM-3,72.76,,SUP-09,CTX***********NB2,WO-56307,False,Leak Detected,1.04,87.984,Morning,49.92,,False,False,False,False,TL-012,Torque Wrench,Valid,2026-06-01
486,GA-2,STN-04,2026-10-03 10:02:00,347-DEF,BOM-3,59.98,UNKNOWN,SUP-02,4P5***********2M8,WO-37997,False,Leak Detected,0.9868,80.4242,Morning,48.45188,10.953479999999999,False,False,False,False,TL-014,Torque Wrench,Valid,2026-06-01
492,GA-1,STN-04,2026-10-03 10:05:00,822-DEF,BOM-3,53.76,REPAIR,SUP-09,5R6***********CAT,WO-78979,False,Temperature High,1.0164,74.76186666666666,Morning,52.64952,9.6558,False,False,False,False,TL-011,Torque Wrench,Valid,2026-06-01
494,GA-1,STN-04,2026-10-03 10:06:00,252-ABC,BOM-2,68.6,,SUP-02,PCA***********RWE,WO-57723,False,Visual Defect,1.0207,67.26413000000001,Morning,53.38260999999999,8.47181,False,False,False,False,TL-016,Torque Wrench,Valid,2026-01-01
539,GA-2,STN-04,2026-10-03 10:29:00,,BOM-1,72.18,REPAIR,SUP-02,ULB***********E9Z,WO-64292,False,Torque Out Of Spec,0.9952,82.38044444444444,Morning,37.8176,8.061119999999999,False,False,False,False,TL-004,Torque Wrench,Valid,2025-01-01
542,GA-2,STN-04,2026-10-03 10:30:00,728-DEF,BOM-1,55.84,REPAIR,SUP-01,4MM***********VXY,WO-41838,False,Leak Detected,1.0192,82.86096,Morning,46.78128,7.542080000000001,False,False,False,False,TL-019,Torque Wrench,Valid,2025-01-01
547,GA-1,STN-04,2026-10-03 10:33:00,514-DEF,BOM-3,45.43,REJECT,SUP-01,HY5***********UJR,WO-28268,False,Unknown,0.998,50.898,Morning,50.898,9.805361353576304,False,False,False,False,TL-015,Torque Wrench,Valid,2026-06-01
567,GA-2,STN-04,2026-10-03 10:43:00,840-ABC,BOM-3,73.95,,SUP-09,PK7***********RBY,WO-19491,False,Visual Defect,1.0092,85.07556000000001,Morning,49.652640000000005,8.78004,False,False,False,False,TL-002,Torque Wrench,Valid,2026-06-01
574,GA-1,STN-04,2026-10-03 10:46:00,252-DEF,BOM-2,61.94,REJECT,SUP-02,CKX***********SLD,WO-29069,False,Leak Detected,0.9845,78.46465,Morning,44.79475,9.155850000000001,False,False,False,False,TL-020,Torque Wrench,Valid,2026-01-01
578,GA-1,STN-04,2026-10-03 10:48:00,401-ABC,BOM-3,61.18,REJECT,SUP-01,0KP***********LMY,WO-41382,False,Torque Out Of Spec,1.009,94.94689999999999,Morning,56.7058,12.0071,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
579,GA-1,STN-04,2026-10-03 10:49:00,276-ABC,BOM-3,48.93,REPAIR,SUP-01,VMY***********NWA,WO-67341,False,Torque Out Of Spec,0.9841,84.82942,Morning,47.92567,12.30125,False,False,False,False,TL-007,Torque Wrench,Valid,2026-06-01
590,GA-2,STN-04,2026-10-03 10:54:00,538-GHI,BOM-3,70.58,OK,SUP-09,KLC***********5BC,WO-65317,False,Visual Defect,0.9991,75.9316,Morning,58.04771,9.947051117638136,False,False,False,False,TL-017,Torque Wrench,Valid,2026-06-01
612,GA-2,STN-04,2026-10-03 11:05:00,627-DEF,BOM-2,54.47,,SUP-02,LM2***********V7T,WO-30260,False,Temperature High,0.9843,85.92939,Morning,50.39616,11.811599999999999,False,False,False,False,TL-011,Torque Wrench,Valid,2026-01-01
614,GA-2,STN-04,2026-10-03 11:06:00,519-GHI,BOM-1,56.68,REJECT,SUP-02,K4U***********9NA,WO-50930,False,Visual Defect,1.0141,72.67716666666666,Morning,52.936020000000006,13.38612,False,False,False,False,TL-012,Torque Wrench,Valid,2025-01-01
620,GA-2,STN-04,2026-10-03 11:09:00,536-DEF,BOM-2,64.85,REPAIR,SUP-09,38E***********1XK,WO-12704,False,Visual Defect,0.9948,87.14448,Morning,57.00204,10.651859512679437,False,False,False,False,TL-016,Torque Wrench,Valid,2026-01-01
648,GA-2,STN-04,2026-10-03 11:23:00,674-ABC,BOM-3,77.63,UNKNOWN,SUP-01,VYV***********T1X,WO-63630,False,Leak Detected,0.9974,77.3539111111111,Morning,41.19262,11.170879999999999,False,False,False,False,TL-023,Torque Wrench,Valid,2026-06-01
660,GA-1,STN-04,2026-10-03 11:29:00,409-DEF,BOM-3,54.61,REJECT,SUP-01,9SP***********JG7,WO-57122,False,Visual Defect,1.021,79.63799999999999,Morning,49.4164,,False,False,False,False,TL-008,Torque Wrench,Valid,2026-06-01
661,GA-1,STN-04,2026-10-03 11:30:00,234-GHI,BOM-3,61.52,REPAIR,SUP-01,D9Y***********HKD,WO-34473,False,Visual Defect,0.9454,70.22221111111111,Morning,39.2341,10.777560000000001,False,False,False,False,TL-011,Torque Wrench,Valid,2026-06-01
685,GA-1,STN-04,2026-10-03 11:42:00,641-DEF,BOM-1,78.37,,SUP-02,FXY***********TW6,WO-42392,False,Unknown,0.9959,78.37733,Morning,47.60402,8.76392,False,False,False,False,TL-023,Torque Wrench,Valid,2025-01-01
691,GA-2,STN-04,2026-10-03 11:45:00,966-GHI,BOM-3,70.23,REJECT,SUP-09,FAH***********VBN,WO-81886,False,Leak Detected,0.989,85.054,Morning,51.0324,8.537266095781794,False,False,False,False,TL-013,Torque Wrench,Valid,2026-06-01
696,GA-1,STN-04,2026-10-03 11:47:00,518-GHI,BOM-1,64.35,,SUP-01,M3F***********63R,WO-88974,False,Visual Defect,0.9844,72.55028,Morning,45.380840000000006,8.76116,False,False,False,False,TL-022,Torque Wrench,Valid,2025-01-01
699,GA-2,STN-04,2026-10-03 11:49:00,628-DEF,BOM-2,38.73,UNKNOWN,SUP-02,H23***********MW6,WO-26698,False,Leak Detected,0.9682,67.48354,Morning,43.95628,9.97246,False,False,False,False,TL-016,Torque Wrench,Valid,2026-01-01
701,GA-2,STN-04,2026-10-03 11:50:00,982-GHI,BOM-1,53.84,UNKNOWN,SUP-02,BDB***********H1D,WO-50602,False,Visual Defect,0.9937,83.13956666666667,Morning,55.24972,9.937000000000001,False,False,False,False,TL-009,Torque Wrench,Valid,2025-01-01
733,GA-2,STN-04,2026-10-03 12:06:00,595-DEF,BOM-1,61.81,REPAIR,SUP-01,81Z***********592,WO-97921,False,Leak Detected,1.009,83.24249999999999,Morning,53.1743,9.686399999999999,False,False,False,False,TL-021,Torque Wrench,Valid,2025-01-01
739,GA-1,STN-04,2026-10-03 12:09:00,361-GHI,BOM-1,57.13,REPAIR,SUP-09,SAP***********A7W,WO-18588,False,Leak Detected,1.0096,84.90736,Morning,42.30224,8.98544,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
745,GA-2,STN-04,2026-10-03 12:12:00,850-ABC,BOM-2,62.72,REJECT,SUP-02,LP3***********JA6,WO-22294,False,Temperature High,1.0134,82.5921,Morning,51.1767,12.479022049393953,False,False,False,False,TL-023,Torque Wrench,Valid,2026-01-01
757,GA-2,STN-04,2026-10-03 12:18:00,610-DEF,BOM-1,70.96,REPAIR,SUP-02,3U5***********UDY,WO-31799,False,Unknown,0.9763,83.66891,Morning,44.32402,8.493809999999998,False,False,False,False,TL-010,Torque Wrench,Valid,2025-01-01
765,GA-2,STN-04,2026-10-03 12:22:00,445-DEF,BOM-1,71.75,,SUP-09,KH2***********UGU,WO-62328,False,Torque Out Of Spec,0.9975,80.19900000000001,Morning,49.875,8.5785,False,False,False,False,TL-002,Torque Wrench,Valid,2025-01-01
